phenotype	chrom	start	end	filtered_due_to_computation_burden
lymphocyte_count	3	24087381	24377052	false
lymphocyte_count	3	27632018	27960299	false
lymphocyte_count	3	28090252	28734032	false
lymphocyte_count	3	38744894	39461039	false
lymphocyte_count	3	45246701	45516335	false
lymphocyte_count	3	45779548	48824451	false
lymphocyte_count	3	48928099	49178099	false
lymphocyte_count	3	49498759	50514477	false
lymphocyte_count	3	56724749	56990776	false
lymphocyte_count	3	71185697	71816135	false
lymphocyte_count	3	108357777	108607777	false
lymphocyte_count	3	122769253	123253413	false
lymphocyte_count	3	128078035	128343410	false
lymphocyte_count	3	135668657	136877590	false
lymphocyte_count	3	140942776	141463529	false
lymphocyte_count	3	142758716	143008716	false
lymphocyte_count	3	145799454	146115185	false
lymphocyte_count	3	150821875	151257499	false
lymphocyte_count	3	151893102	152202061	false
lymphocyte_count	3	159505084	159790050	false
lymphocyte_count	3	170700920	170950920	false
lymphocyte_count	3	185671785	185921785	false
lymphocyte_count	3	196275843	196677109	false
lymphocyte_count	4	2960259	3358393	false
lymphocyte_count	4	15226759	15520591	false
lymphocyte_count	4	17676289	18177129	false
lymphocyte_count	4	37848853	39084992	false
lymphocyte_count	4	57599652	58019717	false
lymphocyte_count	4	80429217	81109670	false
lymphocyte_count	4	83346084	84125125	false
lymphocyte_count	4	90091747	90350554	false
lymphocyte_count	4	103266275	104087532	false
lymphocyte_count	4	105894157	106604973	false
lymphocyte_count	4	110699115	111073011	false
lymphocyte_count	4	112899632	113330473	false
lymphocyte_count	4	122899769	123893759	false
lymphocyte_count	4	143191581	143451714	false
lymphocyte_count	4	152820174	153130716	false
lymphocyte_count	4	174312998	174562998	false
lymphocyte_count	5	35363978	36144862	false
lymphocyte_count	5	36226030	36476030	false
lymphocyte_count	5	51947194	52258187	false
lymphocyte_count	5	67175771	67654752	false
lymphocyte_count	5	75567003	75865199	false
lymphocyte_count	5	100033868	100283868	false
lymphocyte_count	5	110441360	110691360	false
lymphocyte_count	5	118502271	118865693	false
lymphocyte_count	5	124205522	124549506	false
lymphocyte_count	5	127129406	127731403	false
lymphocyte_count	5	130245970	132121669	false
lymphocyte_count	5	134476871	134898122	false
lymphocyte_count	5	150339579	150671885	false
lymphocyte_count	5	155603148	155993442	false
lymphocyte_count	5	156333802	156583802	false
lymphocyte_count	5	157756647	158569274	false
lymphocyte_count	5	169295553	169556115	false
lymphocyte_count	5	171874057	172145043	false
lymphocyte_count	5	173076067	173367565	false
lymphocyte_count	5	176411089	176874588	false
lymphocyte_count	5	179048035	179298035	false
lymphocyte_count	6	106878	558109	false
lymphocyte_count	6	2779791	3029791	false
lymphocyte_count	6	6776485	7313546	false
lymphocyte_count	6	11863081	12214905	false
lymphocyte_count	6	15187101	15447834	false
lymphocyte_count	6	20089618	20339618	false
lymphocyte_count	6	21684195	21934342	false
lymphocyte_count	6	22143222	22485075	false
lymphocyte_count	6	23431224	23710283	false
lymphocyte_count	6	23987795	24257769	false
lymphocyte_count	6	24346698	25123665	false
lymphocyte_count	6	33383531	33906832	false
lymphocyte_count	6	33947215	36201564	false
lymphocyte_count	6	41644944	42177815	false
lymphocyte_count	6	44630194	45482699	false
lymphocyte_count	6	53000902	53346982	false
lymphocyte_count	6	90683352	91165478	false
lymphocyte_count	6	106407658	106723849	false
lymphocyte_count	6	107295110	107571540	false
lymphocyte_count	6	107901146	108276757	false
lymphocyte_count	6	122584984	123046183	false
lymphocyte_count	6	126535355	126962663	false
lymphocyte_count	6	127293758	127564147	false
lymphocyte_count	6	130196899	130585244	false
lymphocyte_count	6	134771913	135615468	false
lymphocyte_count	6	151773506	152037703	false
lymphocyte_count	6	152818434	153186375	false
lymphocyte_count	6	159231188	159600987	false
lymphocyte_count	6	170458022	170711082	false
lymphocyte_count	7	840643	1121381	false
lymphocyte_count	7	2626688	3299182	false
lymphocyte_count	7	5428996	5695100	false
lymphocyte_count	7	6364996	6758571	false
lymphocyte_count	7	13882302	14155119	false
lymphocyte_count	7	22494910	22925397	false
lymphocyte_count	7	23383740	23633740	false
lymphocyte_count	7	27025602	27310723	false
lymphocyte_count	7	28015381	28384233	false
lymphocyte_count	7	35959529	36210142	false
lymphocyte_count	7	37257465	37507465	false
lymphocyte_count	7	39844232	40384032	false
lymphocyte_count	7	44683223	45296708	false
lymphocyte_count	7	50414036	50664036	false
lymphocyte_count	7	55013388	55264068	false
lymphocyte_count	7	55857894	56308318	false
lymphocyte_count	7	73796065	74046065	false
lymphocyte_count	7	74095751	74614486	false
lymphocyte_count	7	74719193	74969193	false
lymphocyte_count	7	76988701	77427396	false
lymphocyte_count	7	98687374	99686243	false
lymphocyte_count	7	99813483	100063483	false
lymphocyte_count	7	100148085	100646878	false
lymphocyte_count	7	115886875	116349835	false
lymphocyte_count	7	126890083	127140083	false
lymphocyte_count	7	129361187	129692864	false
lymphocyte_count	7	130450791	130900266	false
lymphocyte_count	7	134255776	134513544	false
lymphocyte_count	7	138562274	138867585	false
lymphocyte_count	7	150079614	150667711	false
lymphocyte_count	8	10448698	10857082	false
lymphocyte_count	8	21644432	21894432	false
lymphocyte_count	8	22653646	22921180	false
lymphocyte_count	8	25124814	25437574	false
lymphocyte_count	8	39918071	40168071	false
lymphocyte_count	8	41415622	41810166	false
lymphocyte_count	8	59442885	59692885	false
lymphocyte_count	8	61687553	61943964	false
lymphocyte_count	8	68651714	68922804	false
lymphocyte_count	8	72766748	73038114	false
lymphocyte_count	8	78396272	79996510	false
lymphocyte_count	8	100670282	100920282	false
lymphocyte_count	8	100989581	101619618	false
lymphocyte_count	8	102325899	102596269	false
lymphocyte_count	8	106031492	106620118	false
lymphocyte_count	8	128860757	129156617	false
lymphocyte_count	8	130844228	131234372	false
lymphocyte_count	8	131313659	131613343	false
lymphocyte_count	8	142075205	142454460	false
lymphocyte_count	9	3911719	4197325	false
lymphocyte_count	9	21821891	22330243	false
lymphocyte_count	9	33660245	34255435	false
lymphocyte_count	9	35555337	35937623	false
lymphocyte_count	9	38064444	38335478	false
lymphocyte_count	9	82050531	82472818	false
lymphocyte_count	9	86202243	86819759	false
lymphocyte_count	9	91248903	91732378	false
lymphocyte_count	9	95198147	95451068	false
lymphocyte_count	9	95454850	95704850	false
lymphocyte_count	9	99039516	99335584	false
lymphocyte_count	9	112603014	112892845	false
lymphocyte_count	9	123226121	124094834	false
lymphocyte_count	9	127063228	127317907	false
lymphocyte_count	9	136060324	136310324	false
lymphocyte_count	9	136802088	137082440	false
lymphocyte_count	9	139622809	140157197	false
lymphocyte_count	10	5907661	6331221	false
lymphocyte_count	10	7958024	8249215	false
lymphocyte_count	10	14826705	15076705	false
lymphocyte_count	10	25053864	25351483	false
lymphocyte_count	10	26569901	26917144	false
lymphocyte_count	10	44733868	45077832	false
lymphocyte_count	10	50085633	50576667	false
lymphocyte_count	10	52232891	52536577	false
lymphocyte_count	10	63572616	63881199	false
lymphocyte_count	10	64326233	65490736	false
lymphocyte_count	10	70721441	71114901	false
lymphocyte_count	10	72207726	72776994	false
lymphocyte_count	10	72980097	73240258	false
lymphocyte_count	10	73318036	73660661	false
lymphocyte_count	10	76293360	76647602	false
lymphocyte_count	10	80907532	81173611	false
lymphocyte_count	10	95983697	96903570	false
lymphocyte_count	10	97654282	98073329	false
lymphocyte_count	10	101950479	102200479	false
lymphocyte_count	10	103936218	104286475	false
lymphocyte_count	10	105018711	105268711	false
lymphocyte_count	10	115582321	116160317	false
lymphocyte_count	10	120784441	121209115	false
lymphocyte_count	10	126169395	126676228	false
lymphocyte_count	11	94538	530197	false
lymphocyte_count	11	35947404	36215287	false
lymphocyte_count	11	44482332	44737714	false
lymphocyte_count	11	46265680	50905592	false
lymphocyte_count	11	50968950	51718456	false
lymphocyte_count	11	54570707	56624597	false
lymphocyte_count	11	60083463	60398642	false
lymphocyte_count	11	60637850	60983273	false
lymphocyte_count	11	63849995	64636966	false
lymphocyte_count	11	70015048	70297039	false
lymphocyte_count	11	73914147	74182355	false
lymphocyte_count	11	100294500	100770962	false
lymphocyte_count	11	107858096	108531943	false
lymphocyte_count	11	118841521	119311403	false
lymphocyte_count	11	122278053	122710573	false
lymphocyte_count	11	128155668	128620193	false
lymphocyte_count	12	586496	910226	false
lymphocyte_count	12	6315009	6645494	false
lymphocyte_count	12	9284841	10180211	false
lymphocyte_count	12	10425007	10770460	false
lymphocyte_count	12	12396151	13024030	false
lymphocyte_count	12	14287919	14546965	false
lymphocyte_count	12	26188849	26514038	false
lymphocyte_count	12	47205227	47455227	false
lymphocyte_count	12	48061738	48787407	false
lymphocyte_count	12	48893384	49263958	false
lymphocyte_count	12	50402851	50695127	false
lymphocyte_count	12	56271768	56607180	false
lymphocyte_count	12	89728181	89978181	false
lymphocyte_count	12	90426551	90676579	false
lymphocyte_count	12	101736832	102023323	false
lymphocyte_count	12	110204431	113575599	false
lymphocyte_count	12	122005500	122337023	false
lymphocyte_count	12	123322928	124706237	false
lymphocyte_count	12	124762059	125012059	false
lymphocyte_count	12	133195136	133466612	false
lymphocyte_count	13	28479007	28729007	false
lymphocyte_count	13	41028585	41802832	false
lymphocyte_count	13	42799883	43189910	false
lymphocyte_count	13	46563259	46850556	false
lymphocyte_count	13	50117696	51463325	false
lymphocyte_count	13	72378638	72666352	false
lymphocyte_count	13	74387690	74838019	false
lymphocyte_count	13	99672647	100184055	false
lymphocyte_count	13	114080883	114377002	false
lymphocyte_count	13	114383212	115169878	false
lymphocyte_count	14	23560442	23928826	false
lymphocyte_count	14	35154510	35996217	false
lymphocyte_count	14	50287380	50564160	false
lymphocyte_count	14	64774516	65241638	false
lymphocyte_count	14	65395246	65734412	false
lymphocyte_count	14	69054971	69321978	false
lymphocyte_count	14	75834341	76152855	false
lymphocyte_count	14	98406606	98793778	false
lymphocyte_count	14	99597290	99918593	false
lymphocyte_count	14	103104494	104488528	false
lymphocyte_count	15	40262728	40513492	false
lymphocyte_count	15	40607793	41237360	false
lymphocyte_count	15	43808941	44152885	false
lymphocyte_count	15	48483083	48793941	false
lymphocyte_count	15	58634940	58917406	false
lymphocyte_count	15	69839858	70173157	false
lymphocyte_count	15	74927994	75483053	false
lymphocyte_count	15	81462757	81725451	false
lymphocyte_count	15	90418529	91326561	false
lymphocyte_count	16	3980786	4286793	false
lymphocyte_count	16	4289987	4572771	false
lymphocyte_count	16	8903541	9153541	false
lymphocyte_count	16	10895455	11432024	false
lymphocyte_count	16	23913775	24217588	false
lymphocyte_count	16	27951858	28394529	false
lymphocyte_count	16	29047695	29346318	false
lymphocyte_count	16	29859373	31274142	false
lymphocyte_count	16	56862765	57205866	false
lymphocyte_count	16	66409231	67126696	false
lymphocyte_count	16	67259058	68675421	false
lymphocyte_count	16	69231694	70054137	false
lymphocyte_count	16	78433239	78683239	false
lymphocyte_count	16	84412644	84720007	false
lymphocyte_count	16	85811389	86061389	false
lymphocyte_count	16	88382538	88987568	false
lymphocyte_count	16	89237277	89487277	false
lymphocyte_count	17	1807777	2377496	false
lymphocyte_count	17	2581583	3065720	false
lymphocyte_count	17	4420581	5489926	false
lymphocyte_count	17	7016140	7329182	false
lymphocyte_count	17	7453671	7703671	false
lymphocyte_count	17	15330099	16341205	false
lymphocyte_count	17	16347850	17290636	false
lymphocyte_count	17	17439549	18155240	false
lymphocyte_count	17	19297361	19568445	false
lymphocyte_count	17	28896580	29273357	false
lymphocyte_count	17	35615855	36143073	false
lymphocyte_count	17	37317962	38414003	false
lymphocyte_count	17	38590186	38994490	false
lymphocyte_count	17	40471171	41038366	false
lymphocyte_count	17	41644135	41894135	false
lymphocyte_count	17	42209012	42459012	false
lymphocyte_count	17	42779720	44406544	false
lymphocyte_count	17	57371417	58201004	false
lymphocyte_count	17	61856269	62138474	false
lymphocyte_count	17	72548667	72861350	false
lymphocyte_count	17	72910793	73192482	false
lymphocyte_count	17	73981084	74650030	false
lymphocyte_count	17	80849394	81134813	false
lymphocyte_count	18	20257974	20757007	false
lymphocyte_count	18	53113972	53363972	false
lymphocyte_count	18	60658211	61039434	false
lymphocyte_count	18	74650853	74900853	false
lymphocyte_count	18	77031103	77399170	false
lymphocyte_count	19	898597	1365536	false
lymphocyte_count	19	2027018	2289351	false
lymphocyte_count	19	3831719	4246026	false
lymphocyte_count	19	6475954	6800989	false
lymphocyte_count	19	7290064	7621969	false
lymphocyte_count	19	10156986	10839058	false
lymphocyte_count	19	12998188	13282540	false
lymphocyte_count	19	13763558	14278293	false
lymphocyte_count	19	14374614	14624616	false
lymphocyte_count	19	15440646	15701661	false
lymphocyte_count	19	16112181	17119564	false
lymphocyte_count	19	17516126	17820053	false
lymphocyte_count	19	17983708	18250199	false
lymphocyte_count	19	33622911	34021432	false
lymphocyte_count	19	40611623	40986863	false
lymphocyte_count	19	42555219	42865217	false
lymphocyte_count	19	44028100	44508324	false
lymphocyte_count	19	45270266	45520266	false
lymphocyte_count	19	46722901	47019786	false
lymphocyte_count	19	47500315	47865491	false
lymphocyte_count	19	48722840	48985655	false
lymphocyte_count	19	48985930	49265809	false
lymphocyte_count	19	49324843	49586305	false
lymphocyte_count	19	51594476	51863917	false
lymphocyte_count	19	51990833	52269572	false
lymphocyte_count	19	55568286	55823509	false
lymphocyte_count	19	55865603	56120764	false
lymphocyte_count	20	1793305	2074783	false
lymphocyte_count	20	3559022	3881209	false
lymphocyte_count	20	4007364	4279092	false
lymphocyte_count	20	8477727	8788423	false
lymphocyte_count	20	11052055	11359911	false
lymphocyte_count	20	17532714	17782714	false
lymphocyte_count	20	20264553	20621794	false
lymphocyte_count	20	25317997	26116371	false
lymphocyte_count	20	29414588	29664588	false
lymphocyte_count	20	30524834	31688176	false
lymphocyte_count	20	33764704	34750424	false
lymphocyte_count	20	39112558	39411471	false
lymphocyte_count	20	41890635	42179931	false
lymphocyte_count	20	42690738	42940738	false
lymphocyte_count	20	48990218	49335635	false
lymphocyte_count	20	52048154	52335626	false
lymphocyte_count	20	57425273	57987329	false
lymphocyte_count	21	16246102	16556444	false
lymphocyte_count	21	37270314	37520405	false
lymphocyte_count	21	47630511	48089643	false
lymphocyte_count	22	19835184	20136159	false
lymphocyte_count	22	21622094	22124292	false
lymphocyte_count	22	24496826	24791338	false
lymphocyte_count	22	28240155	30747010	false
lymphocyte_count	22	39345327	39700848	false
lymphocyte_count	22	40416831	40939500	false
lymphocyte_count	22	41381964	42746007	false
lymphocyte_percent	1	8678486	9037588	false
lymphocyte_percent	1	16389898	16669626	false
lymphocyte_percent	1	20763348	21060082	false
lymphocyte_percent	1	26808591	27475617	false
lymphocyte_percent	1	36733680	37116285	false
lymphocyte_percent	1	43257016	43563399	false
lymphocyte_percent	1	46019867	46723269	false
lymphocyte_percent	1	50801481	51620560	false
lymphocyte_percent	1	56206635	56456635	false
lymphocyte_percent	1	56622175	57141131	false
lymphocyte_percent	1	65767679	66294679	false
lymphocyte_percent	1	67237733	67827526	false
lymphocyte_percent	1	79150902	79613107	false
lymphocyte_percent	1	92046673	93733374	false
lymphocyte_percent	1	101074147	102071152	false
lymphocyte_percent	1	111551852	111862183	false
lymphocyte_percent	1	149873779	151216290	false
lymphocyte_percent	1	151340269	151590269	false
lymphocyte_percent	1	158313974	158756171	false
lymphocyte_percent	1	158969619	159661199	false
lymphocyte_percent	1	160573276	160949337	false
lymphocyte_percent	1	161558136	161810591	false
lymphocyte_percent	1	185265570	185536855	false
lymphocyte_percent	1	196688017	196938017	false
lymphocyte_percent	1	197192238	197928799	false
lymphocyte_percent	1	198427086	198855097	false
lymphocyte_percent	1	198929339	199200025	false
lymphocyte_percent	1	200749229	201150850	false
lymphocyte_percent	1	211568627	211823659	false
lymphocyte_percent	1	212725107	213006757	false
lymphocyte_percent	1	227027342	227348736	false
lymphocyte_percent	1	227352586	227602586	false
lymphocyte_percent	1	234835477	235130509	false
lymphocyte_percent	1	235962992	236241239	false
lymphocyte_percent	1	247476595	247731276	false
lymphocyte_percent	2	7464770	7789415	false
lymphocyte_percent	2	23759929	24765168	false
lymphocyte_percent	2	25057488	25736672	false
lymphocyte_percent	2	27118001	27461376	false
lymphocyte_percent	2	31330148	31625193	false
lymphocyte_percent	2	32527665	32777665	false
lymphocyte_percent	2	37237229	37715774	false
lymphocyte_percent	2	40517561	40838179	false
lymphocyte_percent	2	43200570	44162396	false
lymphocyte_percent	2	53811496	54357480	false
lymphocyte_percent	2	62426472	62681484	false
lymphocyte_percent	2	65397892	65838903	false
lymphocyte_percent	2	68460484	68761923	false
lymphocyte_percent	2	68837137	69122250	false
lymphocyte_percent	2	97001727	97453852	false
lymphocyte_percent	2	101573533	101909274	false
lymphocyte_percent	2	102793018	103326364	false
