phenotype	chrom	start_pos	end_pos	finemapping_region	repeat_unit	white_brit_allele_frequencies	association_p_value	direction_of_association	relation_to_gene	finemapping	susie_CP	finemap_CP	susie_CP_best_guess_genotypes	finemap_CP_pval_thresh_5e-4	finemap_CP_mac_thresh_100	finemap_CP_prior_effect_size_0.05%	finemap_CP_prior_4_signals	finemap_CP_stopping_thresh_1e-4	susie_CP_prior_snps_over_strs	finemap_CP_prior_snps_over_strs	finemap_CP_prior_effect_size_0.0025%	other_ethnicity_association_p_values	other_ethnicity_effect_directions	black_allele_frequencies	south_asian_allele_frequencies	chinese_allele_frequencies	irish_allele_frequencies	white_other_allele_frequencies
apolipoprotein_a	10	45974017	45974028	10_45674950_46414252	A	{11.0: 0.11%, 12.0: 68.66%, 13.0: 8.17%, 14.0: 23.04%, 15.0: 0.01%}	6.41e-32	+	intron:MARCHF8:protein_coding	not	0.0	0.0										0.958, 0.0185, 0.835, 0.0872, 0.00489	NA, +, NA, NA, +	{11.0: 0.07%, 12.0: 65.86%, 13.0: 16.98%, 14.0: 14.33%, 15.0: 2.76%}	{11.0: 0.22%, 12.0: 69.86%, 13.0: 3.87%, 14.0: 25.99%, 15.0: 0.05%}	{11.0: 4.58%, 12.0: 83.53%, 13.0: 4.94%, 14.0: 6.77%, 15.0: 0.17%}	{11.0: 0.09%, 12.0: 69.70%, 13.0: 7.99%, 14.0: 22.20%, 15.0: 0.01%}	{11.0: 0.07%, 12.0: 69.85%, 13.0: 7.09%, 14.0: 22.96%, 15.0: 0.03%}
cholesterol	10	45974017	45974028	10_45827745_46211350	A	{11.0: 0.11%, 12.0: 68.64%, 13.0: 8.17%, 14.0: 23.07%, 15.0: 0.01%}	9.35e-9	+	intron:MARCHF8:protein_coding	not	0.0	0.036394										0.058, 0.518, 0.612, 0.0123, 0.115	NA, NA, NA, +, NA	{11.0: 0.07%, 12.0: 65.65%, 13.0: 17.13%, 14.0: 14.32%, 15.0: 2.84%}	{11.0: 0.22%, 12.0: 69.92%, 13.0: 3.90%, 14.0: 25.90%, 15.0: 0.06%}	{11.0: 4.46%, 12.0: 83.55%, 13.0: 4.99%, 14.0: 6.85%, 15.0: 0.16%}	{11.0: 0.11%, 12.0: 69.58%, 13.0: 8.00%, 14.0: 22.30%, 15.0: 0.01%}	{11.0: 0.09%, 12.0: 69.79%, 13.0: 7.10%, 14.0: 22.99%, 15.0: 0.03%}
hdl_cholesterol	10	45974017	45974028	10_45701367_46414252	A	{11.0: 0.11%, 12.0: 68.60%, 13.0: 8.19%, 14.0: 23.09%, 15.0: 0.01%}	1.39e-22	+	intron:MARCHF8:protein_coding	not	0.0	0.0										0.789, 0.199, 0.455, 0.276, 0.0128	NA, NA, NA, NA, +	{11.0: 0.07%, 12.0: 65.77%, 13.0: 17.03%, 14.0: 14.37%, 15.0: 2.75%}	{11.0: 0.22%, 12.0: 69.90%, 13.0: 3.88%, 14.0: 25.95%, 15.0: 0.05%}	{11.0: 4.53%, 12.0: 83.58%, 13.0: 4.86%, 14.0: 6.86%, 15.0: 0.17%}	{11.0: 0.11%, 12.0: 69.74%, 13.0: 7.97%, 14.0: 22.18%, 15.0: 0.01%}	{11.0: 0.07%, 12.0: 69.82%, 13.0: 7.09%, 14.0: 22.99%, 15.0: 0.03%}
mean_corpuscular_haemoglobin	10	45974017	45974028	10_44944453_46471686	A	{11.0: 0.11%, 12.0: 68.65%, 13.0: 8.17%, 14.0: 23.06%, 15.0: 0.01%}	8.16e-56	+	intron:MARCHF8:protein_coding	singly	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.729, 0.00364, 0.718, 0.0021, 0.00778	NA, +, NA, +, +	{11.0: 0.07%, 12.0: 65.68%, 13.0: 17.14%, 14.0: 14.26%, 15.0: 2.86%}	{11.0: 0.22%, 12.0: 69.82%, 13.0: 3.91%, 14.0: 25.99%, 15.0: 0.06%}	{11.0: 4.48%, 12.0: 83.60%, 13.0: 5.02%, 14.0: 6.74%, 15.0: 0.16%}	{11.0: 0.11%, 12.0: 69.59%, 13.0: 7.89%, 14.0: 22.39%, 15.0: 0.01%}	{11.0: 0.09%, 12.0: 69.71%, 13.0: 7.16%, 14.0: 23.01%, 15.0: 0.03%}
mean_corpuscular_volume	10	45974017	45974028	10_44944453_46471686	A	{11.0: 0.11%, 12.0: 68.63%, 13.0: 8.17%, 14.0: 23.07%, 15.0: 0.01%}	3.48e-50	+	intron:MARCHF8:protein_coding	not	0.0	0.652826	0.0	0.63025	0.0243665	0.806195	0.565997	0.176846	0.0	0.0891548	0.0	0.334, 0.00761, 0.522, 0.000688, 0.00215	NA, +, NA, +, +	{11.0: 0.07%, 12.0: 65.58%, 13.0: 17.17%, 14.0: 14.37%, 15.0: 2.81%}	{11.0: 0.22%, 12.0: 69.81%, 13.0: 3.91%, 14.0: 26.01%, 15.0: 0.06%}	{11.0: 4.57%, 12.0: 83.54%, 13.0: 5.07%, 14.0: 6.67%, 15.0: 0.16%}	{11.0: 0.11%, 12.0: 69.48%, 13.0: 7.90%, 14.0: 22.50%, 15.0: 0.01%}	{11.0: 0.09%, 12.0: 69.71%, 13.0: 7.16%, 14.0: 23.01%, 15.0: 0.03%}
red_blood_cell_count	10	45974017	45974028	10_45606460_46471686	A	{11.0: 0.11%, 12.0: 68.62%, 13.0: 8.17%, 14.0: 23.09%, 15.0: 0.01%}	4.41e-11	-	intron:MARCHF8:protein_coding	not	0.0168989143187039	0.0										0.622, 0.0612, 0.64, 0.442, 0.278	NA, NA, NA, NA, NA	{11.0: 0.07%, 12.0: 65.62%, 13.0: 17.13%, 14.0: 14.34%, 15.0: 2.84%}	{11.0: 0.22%, 12.0: 69.76%, 13.0: 3.93%, 14.0: 26.03%, 15.0: 0.06%}	{11.0: 4.53%, 12.0: 83.61%, 13.0: 5.03%, 14.0: 6.67%, 15.0: 0.16%}	{11.0: 0.12%, 12.0: 69.55%, 13.0: 7.90%, 14.0: 22.42%, 15.0: 0.01%}	{11.0: 0.09%, 12.0: 69.69%, 13.0: 7.16%, 14.0: 23.04%, 15.0: 0.03%}
red_blood_cell_distribution_width	10	45974017	45974028	10_45049801_46414404	A	{11.0: 0.11%, 12.0: 68.64%, 13.0: 8.17%, 14.0: 23.07%, 15.0: 0.01%}	6.71e-27	+	intron:MARCHF8:protein_coding	not	0.0	0.0										0.203, 0.241, 0.108, 0.0366, 0.0125	NA, NA, NA, +, +	{11.0: 0.07%, 12.0: 65.70%, 13.0: 17.11%, 14.0: 14.29%, 15.0: 2.83%}	{11.0: 0.22%, 12.0: 69.86%, 13.0: 3.91%, 14.0: 25.96%, 15.0: 0.06%}	{11.0: 4.48%, 12.0: 83.57%, 13.0: 5.06%, 14.0: 6.74%, 15.0: 0.16%}	{11.0: 0.11%, 12.0: 69.43%, 13.0: 7.92%, 14.0: 22.52%, 15.0: 0.01%}	{11.0: 0.09%, 12.0: 69.69%, 13.0: 7.17%, 14.0: 23.02%, 15.0: 0.03%}
eosinophil_count	10	64382623	64382633	10_64031009_64940165	C	{11.0: 46.14%, 12.0: 24.85%, 13.0: 28.01%, 14.0: 0.98%, 15.0: 0.02%}	4.6799999999999996e-34	+	multigene;intron:RP11-13A2.5:protein_coding;intron:RP11-13A2.4:lncRNA	not	0.0	0.0										0.195, 0.00197, 0.0647, 0.453, 0.0125	NA, +, NA, NA, +	{11.0: 13.10%, 12.0: 28.83%, 13.0: 54.06%, 14.0: 4.00%, 15.0: 0.01%}	{11.0: 46.46%, 12.0: 31.25%, 13.0: 22.00%, 14.0: 0.24%, 15.0: 0.05%}	{11.0: 52.53%, 12.0: 35.60%, 13.0: 11.82%, 14.0: 0.04%, 15.0: 0.00%}	{11.0: 44.40%, 12.0: 25.99%, 13.0: 28.58%, 14.0: 1.02%, 15.0: 0.02%}	{11.0: 46.00%, 12.0: 26.07%, 13.0: 26.78%, 14.0: 1.12%, 15.0: 0.02%}
eosinophil_percent	10	64382623	64382633	10_64100448_65343491	C	{11.0: 46.12%, 12.0: 24.84%, 13.0: 28.03%, 14.0: 0.98%, 15.0: 0.02%}	2.5e-37	+	multigene;intron:RP11-13A2.5:protein_coding;intron:RP11-13A2.4:lncRNA	singly	0.838735698165963	0.0										0.0621, 0.000358, 0.228, 0.204, 0.00557	NA, +, NA, NA, +	{11.0: 13.10%, 12.0: 28.74%, 13.0: 54.13%, 14.0: 4.02%, 15.0: 0.01%}	{11.0: 46.51%, 12.0: 31.28%, 13.0: 21.92%, 14.0: 0.24%, 15.0: 0.05%}	{11.0: 52.59%, 12.0: 35.57%, 13.0: 11.79%, 14.0: 0.04%, 15.0: 0.00%}	{11.0: 44.37%, 12.0: 25.89%, 13.0: 28.70%, 14.0: 1.02%, 15.0: 0.02%}	{11.0: 45.99%, 12.0: 26.09%, 13.0: 26.77%, 14.0: 1.13%, 15.0: 0.02%}
eosinophil_count	10	64592382	64592418	10_64031009_64940165	AC	{16.5: 0.28%, 17.5: 90.98%, 18.5: 7.71%, 19.5: 0.66%, 20.5: 0.37%}	4.81e-15	+	intron:EGR2:protein_coding	not	0.0	0.0										0.442, 0.0446, 0.249, 0.0517, 0.471	NA, +, NA, NA, NA	{16.5: 0.02%, 17.5: 91.23%, 18.5: 8.61%, 19.5: 0.11%, 20.5: 0.03%}	{16.5: 0.17%, 17.5: 91.75%, 18.5: 6.71%, 19.5: 1.19%, 20.5: 0.19%}	{16.5: 0.10%, 17.5: 71.94%, 18.5: 24.34%, 19.5: 3.59%, 20.5: 0.02%}	{16.5: 0.45%, 17.5: 90.58%, 18.5: 7.85%, 19.5: 0.74%, 20.5: 0.38%}	{16.5: 0.21%, 17.5: 91.86%, 18.5: 6.78%, 19.5: 0.75%, 20.5: 0.40%}
eosinophil_percent	10	64592382	64592418	10_64100448_65343491	AC	{16.5: 0.28%, 17.5: 90.98%, 18.5: 7.71%, 19.5: 0.66%, 20.5: 0.36%}	1.0e-10	+	intron:EGR2:protein_coding	not	0.0	0.0										0.329, 0.0737, 0.274, 0.097, 0.435	NA, NA, NA, NA, NA	{16.5: 0.02%, 17.5: 91.21%, 18.5: 8.63%, 19.5: 0.11%, 20.5: 0.03%}	{16.5: 0.16%, 17.5: 91.76%, 18.5: 6.67%, 19.5: 1.22%, 20.5: 0.19%}	{16.5: 0.10%, 17.5: 71.95%, 18.5: 24.33%, 19.5: 3.60%, 20.5: 0.02%}	{16.5: 0.45%, 17.5: 90.64%, 18.5: 7.79%, 19.5: 0.74%, 20.5: 0.38%}	{16.5: 0.21%, 17.5: 91.85%, 18.5: 6.79%, 19.5: 0.75%, 20.5: 0.39%}
lymphocyte_count	10	64592382	64592418	10_64326233_65490736	AC	{16.5: 0.28%, 17.5: 90.99%, 18.5: 7.70%, 19.5: 0.66%, 20.5: 0.36%}	5.29e-14	+	intron:EGR2:protein_coding	doubly	0.831530134247383	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.567, 0.875, 0.899, 0.363, 0.727	NA, NA, NA, NA, NA	{16.5: 0.02%, 17.5: 91.18%, 18.5: 8.67%, 19.5: 0.10%, 20.5: 0.03%}	{16.5: 0.16%, 17.5: 91.73%, 18.5: 6.69%, 19.5: 1.22%, 20.5: 0.19%}	{16.5: 0.10%, 17.5: 71.92%, 18.5: 24.41%, 19.5: 3.56%, 20.5: 0.02%}	{16.5: 0.45%, 17.5: 90.60%, 18.5: 7.84%, 19.5: 0.75%, 20.5: 0.37%}	{16.5: 0.22%, 17.5: 91.85%, 18.5: 6.79%, 19.5: 0.75%, 20.5: 0.39%}
creatinine	10	69842228	69842241	10_69454057_70195122	A	{11.0: 0.00%, 12.0: 6.56%, 13.0: 29.06%, 14.0: 64.37%}	1.15e-8	-	intergenic	singly	0.0	1.0										0.685, 0.694, 0.848, 0.251, 0.706	NA, NA, NA, NA, NA	{11.0: 2.74%, 12.0: 16.74%, 13.0: 57.48%, 14.0: 23.04%}	{11.0: 0.02%, 12.0: 12.97%, 13.0: 43.45%, 14.0: 43.56%}	{11.0: 0.01%, 12.0: 36.68%, 13.0: 48.11%, 14.0: 15.20%}	{11.0: 0.01%, 12.0: 5.86%, 13.0: 27.81%, 14.0: 66.33%}	{11.0: 0.03%, 12.0: 6.87%, 13.0: 27.55%, 14.0: 65.56%}
cystatin_c	10	69842228	69842241	10_69436765_69978492	A	{11.0: 0.00%, 12.0: 6.57%, 13.0: 29.04%, 14.0: 64.39%}	1.15e-9	-	intergenic	not	0.0	0.0842757										0.633, 0.591, 0.903, 0.0966, 0.0679	NA, NA, NA, NA, NA	{11.0: 2.80%, 12.0: 16.66%, 13.0: 57.45%, 14.0: 23.09%}	{11.0: 0.02%, 12.0: 13.01%, 13.0: 43.23%, 14.0: 43.74%}	{11.0: 0.01%, 12.0: 36.65%, 13.0: 48.10%, 14.0: 15.25%}	{11.0: 0.01%, 12.0: 5.88%, 13.0: 27.85%, 14.0: 66.26%}	{11.0: 0.03%, 12.0: 6.87%, 13.0: 27.59%, 14.0: 65.52%}
shbg	10	69842228	69842241	10_69489235_69967227	A	{11.0: 0.00%, 12.0: 6.60%, 13.0: 29.04%, 14.0: 64.36%}	1.94e-9	-	intergenic	not	0.0071101354246047	0.232966										0.177, 0.013, 0.156, 0.638, 0.0272	NA, -, NA, NA, -	{11.0: 2.74%, 12.0: 16.71%, 13.0: 57.56%, 14.0: 22.99%}	{11.0: 0.02%, 12.0: 12.88%, 13.0: 43.40%, 14.0: 43.70%}	{11.0: 0.01%, 12.0: 36.60%, 13.0: 48.17%, 14.0: 15.22%}	{11.0: 0.01%, 12.0: 5.81%, 13.0: 27.72%, 14.0: 66.46%}	{11.0: 0.03%, 12.0: 6.91%, 13.0: 27.54%, 14.0: 65.52%}
urate	10	69842228	69842241	10_69436765_70002048	A	{11.0: 0.00%, 12.0: 6.58%, 13.0: 29.07%, 14.0: 64.34%}	2.7e-11	-	intergenic	not	0.0	0.0										0.67, 0.281, 0.908, 0.106, 0.316	NA, NA, NA, NA, NA	{11.0: 2.81%, 12.0: 16.65%, 13.0: 57.56%, 14.0: 22.98%}	{11.0: 0.02%, 12.0: 12.96%, 13.0: 43.42%, 14.0: 43.60%}	{11.0: 0.01%, 12.0: 36.66%, 13.0: 48.16%, 14.0: 15.17%}	{11.0: 0.01%, 12.0: 5.90%, 13.0: 27.85%, 14.0: 66.24%}	{11.0: 0.03%, 12.0: 6.85%, 13.0: 27.58%, 14.0: 65.55%}
gamma_glutamyltransferase	10	79671965	79671983	10_79353949_80065471	A	{15.0: 34.17%, 16.0: 0.35%, 17.0: 0.17%, 18.0: 27.11%, 19.0: 37.59%, 20.0: 0.62%}	1.54e-15	-	intron:DLG5:protein_coding	singly	0.999999999996336	0.0694748	0.999999999998824	0.50146	0.0658817	0.0930863	0.0646227	0.0694748	0.999999999995742	0.0174466	0.0	0.234, 0.493, 0.246, 0.984, 0.842	NA, NA, NA, NA, NA	{15.0: 19.39%, 16.0: 0.12%, 17.0: 4.76%, 18.0: 58.16%, 19.0: 17.49%, 20.0: 0.08%}	{15.0: 32.96%, 16.0: 1.93%, 17.0: 4.37%, 18.0: 25.37%, 19.0: 35.21%, 20.0: 0.16%}	{15.0: 30.35%, 16.0: 0.03%, 17.0: 3.16%, 18.0: 41.32%, 19.0: 25.11%, 20.0: 0.04%}	{15.0: 37.70%, 16.0: 0.25%, 17.0: 0.16%, 18.0: 24.84%, 19.0: 36.32%, 20.0: 0.72%}	{15.0: 31.51%, 16.0: 0.36%, 17.0: 0.38%, 18.0: 29.20%, 19.0: 38.08%, 20.0: 0.47%}
glycated_haemoglobin	10	79671965	79671983	10_79401788_79826977	A	{15.0: 34.13%, 16.0: 0.35%, 17.0: 0.17%, 18.0: 27.12%, 19.0: 37.60%, 20.0: 0.62%}	7.34e-10	-	intron:DLG5:protein_coding	not	0.0	0.0										0.636, 0.419, 0.386, 0.724, 0.018	NA, NA, NA, NA, -	{15.0: 19.70%, 16.0: 0.13%, 17.0: 4.78%, 18.0: 57.76%, 19.0: 17.54%, 20.0: 0.09%}	{15.0: 32.94%, 16.0: 1.92%, 17.0: 4.37%, 18.0: 25.43%, 19.0: 35.18%, 20.0: 0.16%}	{15.0: 30.15%, 16.0: 0.03%, 17.0: 3.07%, 18.0: 41.20%, 19.0: 25.51%, 20.0: 0.04%}	{15.0: 37.61%, 16.0: 0.26%, 17.0: 0.15%, 18.0: 24.76%, 19.0: 36.51%, 20.0: 0.70%}	{15.0: 31.57%, 16.0: 0.37%, 17.0: 0.38%, 18.0: 29.24%, 19.0: 37.97%, 20.0: 0.47%}
eosinophil_count	10	94438335	94438348	10_94077905_94971093	A	{14.0: 48.15%, 15.0: 36.53%, 16.0: 15.26%, 17.0: 0.06%}	1.91e-28	+	intergenic	not	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.483, 0.661, 0.886, 0.0185, 0.474	NA, NA, NA, +, NA	{14.0: 50.97%, 15.0: 37.32%, 16.0: 11.70%, 17.0: 0.01%}	{14.0: 43.53%, 15.0: 48.92%, 16.0: 7.54%, 17.0: 0.02%}	{14.0: 23.93%, 15.0: 69.82%, 16.0: 6.25%}	{14.0: 46.68%, 15.0: 35.95%, 16.0: 17.34%, 17.0: 0.03%}	{14.0: 48.05%, 15.0: 36.28%, 16.0: 15.60%, 17.0: 0.07%}
eosinophil_percent	10	94438335	94438348	10_94076867_94971093	A	{14.0: 48.14%, 15.0: 36.53%, 16.0: 15.26%, 17.0: 0.06%}	1.03e-24	+	intergenic	not	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.166, 0.709, 0.9, 0.0258, 0.527	NA, NA, NA, +, NA	{14.0: 51.00%, 15.0: 37.29%, 16.0: 11.70%, 17.0: 0.01%}	{14.0: 43.50%, 15.0: 48.90%, 16.0: 7.58%, 17.0: 0.02%}	{14.0: 23.88%, 15.0: 69.87%, 16.0: 6.25%}	{14.0: 46.63%, 15.0: 35.94%, 16.0: 17.40%, 17.0: 0.03%}	{14.0: 48.02%, 15.0: 36.30%, 16.0: 15.61%, 17.0: 0.07%}
mean_platelet_volume	10	94438335	94438348	10_93694646_94624577	A	{14.0: 48.15%, 15.0: 36.54%, 16.0: 15.24%, 17.0: 0.06%}	1.11e-10	-	intergenic	not	0.0	0.0										0.141, 0.427, 0.816, 0.0271, 0.000424	NA, NA, NA, -, -	{14.0: 50.97%, 15.0: 37.31%, 16.0: 11.71%, 17.0: 0.01%}	{14.0: 43.54%, 15.0: 48.89%, 16.0: 7.56%, 17.0: 0.02%}	{14.0: 24.02%, 15.0: 69.73%, 16.0: 6.25%}	{14.0: 46.67%, 15.0: 35.90%, 16.0: 17.40%, 17.0: 0.04%}	{14.0: 48.05%, 15.0: 36.30%, 16.0: 15.59%, 17.0: 0.07%}
total_protein	10	94438335	94438348	10_94212269_94587579	A	{14.0: 48.18%, 15.0: 36.52%, 16.0: 15.23%, 17.0: 0.06%}	2.14e-10	+	intergenic	singly	0.131772244236065	0.910925										0.707, 0.814, 0.424, 0.232, 0.865	NA, NA, NA, NA, NA	{14.0: 50.87%, 15.0: 37.43%, 16.0: 11.69%, 17.0: 0.01%}	{14.0: 43.88%, 15.0: 48.54%, 16.0: 7.56%, 17.0: 0.01%}	{14.0: 24.19%, 15.0: 69.70%, 16.0: 6.11%}	{14.0: 46.75%, 15.0: 35.96%, 16.0: 17.25%, 17.0: 0.04%}	{14.0: 48.23%, 15.0: 36.10%, 16.0: 15.60%, 17.0: 0.07%}
apolipoprotein_b	10	94596855	94596893	10_94405832_95193338	AC	{14.5: 0.02%, 15.5: 0.25%, 16.5: 0.03%, 18.5: 0.81%, 19.5: 2.57%, 20.5: 23.10%, 21.5: 28.83%, 22.0: 0.00%, 22.5: 10.75%, 23.5: 31.54%, 24.5: 1.09%, 25.5: 0.99%, 26.5: 0.01%}	9.45e-11	+	intron:EXOC6:protein_coding	not	0.0	0.0										0.949, 0.0544, 0.969, 0.117, 0.765	NA, NA, NA, NA, NA	{14.5: 0.00%, 15.5: 0.03%, 16.5: 0.00%, 18.5: 2.17%, 19.5: 1.06%, 20.5: 22.67%, 21.5: 28.30%, 22.0: 0.00%, 22.5: 11.12%, 23.5: 32.48%, 24.5: 1.24%, 25.5: 0.93%, 26.5: 0.00%}	{14.5: 0.02%, 15.5: 0.12%, 16.5: 0.00%, 18.5: 0.31%, 19.5: 1.35%, 20.5: 38.62%, 21.5: 25.72%, 22.0: 0.07%, 22.5: 15.16%, 23.5: 17.02%, 24.5: 1.46%, 25.5: 0.13%, 26.5: 0.01%}	{15.5: 0.00%, 18.5: 0.53%, 19.5: 1.34%, 20.5: 76.97%, 21.5: 9.07%, 22.0: 0.01%, 22.5: 10.60%, 23.5: 1.40%, 24.5: 0.06%, 25.5: 0.02%, 26.5: 0.00%}	{14.5: 0.02%, 15.5: 0.22%, 16.5: 0.03%, 18.5: 0.72%, 19.5: 2.72%, 20.5: 22.28%, 21.5: 30.91%, 22.0: 0.00%, 22.5: 10.36%, 23.5: 30.80%, 24.5: 1.07%, 25.5: 0.86%, 26.5: 0.00%}	{14.5: 0.03%, 15.5: 0.27%, 16.5: 0.02%, 18.5: 0.88%, 19.5: 2.15%, 20.5: 25.05%, 21.5: 28.26%, 22.0: 0.00%, 22.5: 11.37%, 23.5: 29.61%, 24.5: 1.56%, 25.5: 0.79%, 26.5: 0.01%}
eosinophil_count	10	94596855	94596893	10_94077905_94971093	AC	{14.5: 0.02%, 15.5: 0.25%, 16.5: 0.03%, 18.5: 0.81%, 19.5: 2.57%, 20.5: 23.11%, 21.5: 28.81%, 22.0: 0.00%, 22.5: 10.73%, 23.5: 31.57%, 24.5: 1.10%, 25.5: 0.99%, 26.5: 0.01%}	2.23e-18	-	intron:EXOC6:protein_coding	doubly	0.990152211663928	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.947045978893177	1.0	1.0	0.504, 0.0645, 0.738, 0.0086, 0.411	NA, NA, NA, -, NA	{14.5: 0.00%, 15.5: 0.03%, 16.5: 0.00%, 18.5: 2.19%, 19.5: 1.05%, 20.5: 22.63%, 21.5: 28.47%, 22.0: 0.00%, 22.5: 10.99%, 23.5: 32.45%, 24.5: 1.23%, 25.5: 0.97%, 26.5: 0.00%}	{14.5: 0.02%, 15.5: 0.12%, 16.5: 0.00%, 18.5: 0.33%, 19.5: 1.36%, 20.5: 38.78%, 21.5: 25.68%, 22.0: 0.08%, 22.5: 15.09%, 23.5: 16.96%, 24.5: 1.44%, 25.5: 0.13%, 26.5: 0.01%}	{15.5: 0.00%, 18.5: 0.53%, 19.5: 1.40%, 20.5: 76.87%, 21.5: 9.04%, 22.0: 0.01%, 22.5: 10.68%, 23.5: 1.40%, 24.5: 0.06%, 25.5: 0.02%, 26.5: 0.00%}	{14.5: 0.02%, 15.5: 0.22%, 16.5: 0.03%, 18.5: 0.73%, 19.5: 2.71%, 20.5: 22.47%, 21.5: 30.86%, 22.0: 0.00%, 22.5: 10.35%, 23.5: 30.65%, 24.5: 1.07%, 25.5: 0.88%, 26.5: 0.00%}	{14.5: 0.03%, 15.5: 0.28%, 16.5: 0.02%, 18.5: 0.87%, 19.5: 2.13%, 20.5: 25.03%, 21.5: 28.12%, 22.0: 0.00%, 22.5: 11.47%, 23.5: 29.70%, 24.5: 1.56%, 25.5: 0.76%, 26.5: 0.01%}
eosinophil_percent	10	94596855	94596893	10_94076867_94971093	AC	{14.5: 0.02%, 15.5: 0.25%, 16.5: 0.03%, 18.5: 0.81%, 19.5: 2.57%, 20.5: 23.11%, 21.5: 28.82%, 22.0: 0.00%, 22.5: 10.72%, 23.5: 31.56%, 24.5: 1.10%, 25.5: 0.99%, 26.5: 0.01%}	3.33e-19	-	intron:EXOC6:protein_coding	confidently	0.99934171031303	1.0	0.926958543096247	1.0	1.0	1.0	1.0	1.0	0.99672814768445	1.0	1.0	0.72, 0.0364, 0.73, 0.0282, 0.96	NA, -, NA, -, NA	{14.5: 0.00%, 15.5: 0.03%, 16.5: 0.00%, 18.5: 2.20%, 19.5: 1.04%, 20.5: 22.59%, 21.5: 28.50%, 22.0: 0.00%, 22.5: 11.03%, 23.5: 32.44%, 24.5: 1.21%, 25.5: 0.96%, 26.5: 0.00%}	{14.5: 0.02%, 15.5: 0.13%, 16.5: 0.00%, 18.5: 0.32%, 19.5: 1.36%, 20.5: 38.90%, 21.5: 25.60%, 22.0: 0.08%, 22.5: 15.08%, 23.5: 16.95%, 24.5: 1.42%, 25.5: 0.13%, 26.5: 0.01%}	{15.5: 0.00%, 18.5: 0.52%, 19.5: 1.36%, 20.5: 76.94%, 21.5: 9.05%, 22.0: 0.01%, 22.5: 10.64%, 23.5: 1.40%, 24.5: 0.06%, 25.5: 0.02%, 26.5: 0.00%}	{14.5: 0.02%, 15.5: 0.22%, 16.5: 0.03%, 18.5: 0.73%, 19.5: 2.68%, 20.5: 22.42%, 21.5: 30.94%, 22.0: 0.00%, 22.5: 10.32%, 23.5: 30.68%, 24.5: 1.08%, 25.5: 0.88%, 26.5: 0.00%}	{14.5: 0.03%, 15.5: 0.28%, 16.5: 0.03%, 18.5: 0.88%, 19.5: 2.13%, 20.5: 25.03%, 21.5: 28.14%, 22.0: 0.00%, 22.5: 11.46%, 23.5: 29.68%, 24.5: 1.56%, 25.5: 0.77%, 26.5: 0.01%}
igf_1	10	94596855	94596893	10_94418870_95472041	AC	{14.5: 0.02%, 15.5: 0.25%, 16.5: 0.03%, 18.5: 0.82%, 19.5: 2.57%, 20.5: 23.12%, 21.5: 28.81%, 22.0: 0.00%, 22.5: 10.75%, 23.5: 31.54%, 24.5: 1.09%, 25.5: 0.99%, 26.5: 0.01%}	3.38e-12	+	intron:EXOC6:protein_coding	not	0.0	0.0										0.241, 0.262, 0.221, 0.327, 0.0269	NA, NA, NA, NA, +	{14.5: 0.00%, 15.5: 0.03%, 16.5: 0.00%, 18.5: 2.12%, 19.5: 1.05%, 20.5: 22.65%, 21.5: 28.28%, 22.0: 0.00%, 22.5: 11.17%, 23.5: 32.53%, 24.5: 1.24%, 25.5: 0.93%, 26.5: 0.00%}	{14.5: 0.02%, 15.5: 0.12%, 16.5: 0.00%, 18.5: 0.32%, 19.5: 1.38%, 20.5: 38.72%, 21.5: 25.66%, 22.0: 0.08%, 22.5: 15.16%, 23.5: 16.98%, 24.5: 1.42%, 25.5: 0.12%, 26.5: 0.01%}	{15.5: 0.00%, 18.5: 0.53%, 19.5: 1.31%, 20.5: 77.06%, 21.5: 9.09%, 22.0: 0.01%, 22.5: 10.52%, 23.5: 1.40%, 24.5: 0.06%, 25.5: 0.02%, 26.5: 0.00%}	{14.5: 0.02%, 15.5: 0.22%, 16.5: 0.03%, 18.5: 0.71%, 19.5: 2.69%, 20.5: 22.42%, 21.5: 30.95%, 22.0: 0.00%, 22.5: 10.36%, 23.5: 30.64%, 24.5: 1.06%, 25.5: 0.89%, 26.5: 0.00%}	{14.5: 0.03%, 15.5: 0.27%, 16.5: 0.02%, 18.5: 0.88%, 19.5: 2.15%, 20.5: 24.98%, 21.5: 28.21%, 22.0: 0.00%, 22.5: 11.41%, 23.5: 29.68%, 24.5: 1.56%, 25.5: 0.78%, 26.5: 0.01%}
